id,station_name,zip_code,charge_level,latitude,longitude,modified,created,connector_type,price,site_id,status,insert stations
661,LADWP - West 24th Street,90007,2,34.034741,-118.29228,2022-07-18 11:36:50+00:00,09/01/2018,J1772,0,320,available,"('LADWP - West 24th Street', 2, Point(-118.29228, 34.034741), '2022-07-18 11:36:50+00:00', '2018-09-01 00:00:00', 'J1772', 0, 320),"
662,LADWP - West 24th Street,90007,2,34.034741,-118.29228,2022-07-18 11:36:50+00:00,09/01/2018,J1772,0,320,available,"('LADWP - West 24th Street', 2, Point(-118.29228, 34.034741), '2022-07-18 11:36:50+00:00', '2018-09-01 00:00:00', 'J1772', 0, 320),"
663,LADWP - West 24th Street,90007,2,34.034741,-118.29228,2022-07-18 11:36:50+00:00,09/01/2018,J1772,0,320,available,"('LADWP - West 24th Street', 2, Point(-118.29228, 34.034741), '2022-07-18 11:36:50+00:00', '2018-09-01 00:00:00', 'J1772', 0, 320),"
664,LADWP - West Denni Street,90744,2,33.784942,-118.262959,2022-07-18 11:36:50+00:00,09/01/2018,J1772,0,321,available,"('LADWP - West Denni Street', 2, Point(-118.262959, 33.784942), '2022-07-18 11:36:50+00:00', '2018-09-01 00:00:00', 'J1772', 0, 321),"
665,LADWP - West Denni Street,90744,2,33.784942,-118.262959,2022-07-18 11:36:50+00:00,09/01/2018,J1772,0,321,available,"('LADWP - West Denni Street', 2, Point(-118.262959, 33.784942), '2022-07-18 11:36:50+00:00', '2018-09-01 00:00:00', 'J1772', 0, 321),"
666,LADWP - West Slauson Avenue,90044,2,33.988889,-118.285476,2022-07-18 11:36:50+00:00,09/01/2018,J1772,0,322,available,"('LADWP - West Slauson Avenue', 2, Point(-118.285476, 33.988889), '2022-07-18 11:36:50+00:00', '2018-09-01 00:00:00', 'J1772', 0, 322),"
667,LADWP - Wilmington,90744,2,33.788779,-118.274557,2022-07-18 11:36:50+00:00,09/11/2018,J1772,0,323,available,"('LADWP - Wilmington', 2, Point(-118.274557, 33.788779), '2022-07-18 11:36:50+00:00', '2018-09-11 00:00:00', 'J1772', 0, 323),"
668,LADWP - Wilmington,90744,2,33.788779,-118.274557,2022-07-18 11:36:50+00:00,09/11/2018,J1772,0,323,available,"('LADWP - Wilmington', 2, Point(-118.274557, 33.788779), '2022-07-18 11:36:50+00:00', '2018-09-11 00:00:00', 'J1772', 0, 323),"
669,Laguna 99 Plaza - Tesla Supercharger,95758,3,38.409356,-121.391,2021-11-04 18:37:47+00:00,07/24/2020,TESLA,0.28,324,available,"('Laguna 99 Plaza - Tesla Supercharger', 3, Point(-121.391, 38.409356), '2021-11-04 18:37:47+00:00', '2020-07-24 00:00:00', 'TESLA', 0.28, 324),"
670,Laguna 99 Plaza - Tesla Supercharger,95758,3,38.409356,-121.391,2021-11-04 18:37:47+00:00,07/24/2020,TESLA,0.28,324,available,"('Laguna 99 Plaza - Tesla Supercharger', 3, Point(-121.391, 38.409356), '2021-11-04 18:37:47+00:00', '2020-07-24 00:00:00', 'TESLA', 0.28, 324),"
671,Laguna 99 Plaza - Tesla Supercharger,95758,3,38.409356,-121.391,2021-11-04 18:37:47+00:00,07/24/2020,TESLA,0.28,324,available,"('Laguna 99 Plaza - Tesla Supercharger', 3, Point(-121.391, 38.409356), '2021-11-04 18:37:47+00:00', '2020-07-24 00:00:00', 'TESLA', 0.28, 324),"
672,Lagunitas Brewing - Tesla Destination,94954,2,38.272435,-122.662346,2021-03-11 23:22:17+00:00,08/15/2016,J1772 TESLA,0,325,available,"('Lagunitas Brewing - Tesla Destination', 2, Point(-122.662346, 38.272435), '2021-03-11 23:22:17+00:00', '2016-08-15 00:00:00', 'J1772 TESLA', 0, 325),"
673,Lake Arrowhead Resort & Spa - Tesla Destination,92352,2,34.250959,-117.192334,2021-03-11 23:22:17+00:00,04/01/2015,TESLA,0,326,available,"('Lake Arrowhead Resort & Spa - Tesla Destination', 2, Point(-117.192334, 34.250959), '2021-03-11 23:22:17+00:00', '2015-04-01 00:00:00', 'TESLA', 0, 326),"
674,Lake Elsinore - City Hall,92530,2,33.667415,-117.327705,2022-07-12 20:31:42+00:00,05/01/2019,J1772,0,327,available,"('Lake Elsinore - City Hall', 2, Point(-117.327705, 33.667415), '2022-07-12 20:31:42+00:00', '2019-05-01 00:00:00', 'J1772', 0, 327),"
675,Lake Elsinore - Storm Stadium,92530,2,33.655275,-117.300314,2022-07-12 20:31:42+00:00,05/01/2019,J1772,0,328,available,"('Lake Elsinore - Storm Stadium', 2, Point(-117.300314, 33.655275), '2022-07-12 20:31:42+00:00', '2019-05-01 00:00:00', 'J1772', 0, 328),"
676,Lakehouse Hotel & Resort - Tesla Destination,92078,2,33.124599,-117.207571,2021-03-11 23:22:17+00:00,05/01/2015,J1772 TESLA,0,329,available,"('Lakehouse Hotel & Resort - Tesla Destination', 2, Point(-117.207571, 33.124599), '2021-03-11 23:22:17+00:00', '2015-05-01 00:00:00', 'J1772 TESLA', 0, 329),"
677,Lakewood City Hall,90712,2,33.849737,-118.132994,2022-02-10 19:42:29+00:00,06/01/2014,J1772,0,330,available,"('Lakewood City Hall', 2, Point(-118.132994, 33.849737), '2022-02-10 19:42:29+00:00', '2014-06-01 00:00:00', 'J1772', 0, 330),"
678,Lambert Bridge Winery - Tesla Destination,95448,2,38.644333,-122.933014,2021-03-11 23:22:17+00:00,09/01/2017,TESLA,0,331,available,"('Lambert Bridge Winery - Tesla Destination', 2, Point(-122.933014, 38.644333), '2021-03-11 23:22:17+00:00', '2017-09-01 00:00:00', 'TESLA', 0, 331),"
679,Lambert Bridge Winery - Tesla Destination,95448,2,38.644333,-122.933014,2021-03-11 23:22:17+00:00,09/01/2017,TESLA,0,331,available,"('Lambert Bridge Winery - Tesla Destination', 2, Point(-122.933014, 38.644333), '2021-03-11 23:22:17+00:00', '2017-09-01 00:00:00', 'TESLA', 0, 331),"
680,Lambert Bridge Winery - Tesla Destination,95448,2,38.644333,-122.933014,2021-03-11 23:22:17+00:00,09/01/2017,TESLA,0,331,available,"('Lambert Bridge Winery - Tesla Destination', 2, Point(-122.933014, 38.644333), '2021-03-11 23:22:17+00:00', '2017-09-01 00:00:00', 'TESLA', 0, 331),"
681,Lambert Bridge Winery - Tesla Destination,95448,2,38.644333,-122.933014,2021-03-11 23:22:17+00:00,09/01/2017,TESLA,0,331,available,"('Lambert Bridge Winery - Tesla Destination', 2, Point(-122.933014, 38.644333), '2021-03-11 23:22:17+00:00', '2017-09-01 00:00:00', 'TESLA', 0, 331),"
682,"Las Alcobas, A Luxury Collection Hotel, Napa Valley - Tesla Destination",94574,2,38.509265,-122.47873,2021-03-11 23:22:17+00:00,09/01/2017,TESLA,0,332,available,"('Las Alcobas, A Luxury Collection Hotel, Napa Valley - Tesla Destination', 2, Point(-122.47873, 38.509265), '2021-03-11 23:22:17+00:00', '2017-09-01 00:00:00', 'TESLA', 0, 332),"
683,"Las Alcobas, A Luxury Collection Hotel, Napa Valley - Tesla Destination",94574,2,38.509265,-122.47873,2021-03-11 23:22:17+00:00,09/01/2017,TESLA,0,332,available,"('Las Alcobas, A Luxury Collection Hotel, Napa Valley - Tesla Destination', 2, Point(-122.47873, 38.509265), '2021-03-11 23:22:17+00:00', '2017-09-01 00:00:00', 'TESLA', 0, 332),"
684,Las Casuelas Restaurant - Tesla Destination,95380,2,37.523013,-120.884405,2021-03-11 23:22:17+00:00,09/01/2017,TESLA,0,333,available,"('Las Casuelas Restaurant - Tesla Destination', 2, Point(-120.884405, 37.523013), '2021-03-11 23:22:17+00:00', '2017-09-01 00:00:00', 'TESLA', 0, 333),"
685,Le Meridien Delfina Santa Monica - Tesla Destination,90405,2,34.010613,-118.48543,2021-03-11 23:22:17+00:00,03/01/2017,J1772 TESLA,0,334,available,"('Le Meridien Delfina Santa Monica - Tesla Destination', 2, Point(-118.48543, 34.010613), '2021-03-11 23:22:17+00:00', '2017-03-01 00:00:00', 'J1772 TESLA', 0, 334),"
686,Letterman Digital Arts Center - Tesla Supercharger,94129,3,37.798185,-122.448715,2021-11-04 18:37:47+00:00,09/30/2019,TESLA,0.28,335,available,"('Letterman Digital Arts Center - Tesla Supercharger', 3, Point(-122.448715, 37.798185), '2021-11-04 18:37:47+00:00', '2019-09-30 00:00:00', 'TESLA', 0.28, 335),"
687,LEVEL Furnished Living - Tesla Destination,90014,2,34.043672,-118.25796,2021-03-11 23:22:17+00:00,04/01/2016,TESLA,0,336,available,"('LEVEL Furnished Living - Tesla Destination', 2, Point(-118.25796, 34.043672), '2021-03-11 23:22:17+00:00', '2016-04-01 00:00:00', 'TESLA', 0, 336),"
688,Lithia Nissan - Clovis,93612,2,36.836818,-119.717629,2021-03-11 23:22:17+00:00,03/15/2011,J1772,0,337,available,"('Lithia Nissan - Clovis', 2, Point(-119.717629, 36.836818), '2021-03-11 23:22:17+00:00', '2011-03-15 00:00:00', 'J1772', 0, 337),"
689,Lodi Animals Service and Shelter,95242,2,38.115528,-121.288943,2022-02-10 19:42:29+00:00,03/19/2013,J1772,0,338,available,"('Lodi Animals Service and Shelter', 2, Point(-121.288943, 38.115528), '2022-02-10 19:42:29+00:00', '2013-03-19 00:00:00', 'J1772', 0, 338),"
690,Lodi City Hall,95240,2,38.13437,-121.2884,2022-02-10 19:42:29+00:00,07/24/2012,J1772,0,339,available,"('Lodi City Hall', 2, Point(-121.2884, 38.13437), '2022-02-10 19:42:29+00:00', '2012-07-24 00:00:00', 'J1772', 0, 339),"
691,Lodi City Hall,95240,2,38.13437,-121.2884,2022-02-10 19:42:29+00:00,07/24/2012,J1772,0,339,available,"('Lodi City Hall', 2, Point(-121.2884, 38.13437), '2022-02-10 19:42:29+00:00', '2012-07-24 00:00:00', 'J1772', 0, 339),"
692,Loehmann''s Plaza,94087,2,37.34045,-122.042287,2022-10-17 15:38:16+00:00,03/06/2017,J1772,0,340,available,"('Loehmann''s Plaza', 2, Point(-122.042287, 37.34045), '2022-10-17 15:38:16+00:00', '2017-03-06 00:00:00', 'J1772', 0, 340),"
693,Loews Regency San Francisco - Tesla Destination,94104,2,37.792602,-122.400439,2021-03-11 23:22:17+00:00,08/01/2015,TESLA,0,341,available,"('Loews Regency San Francisco - Tesla Destination', 2, Point(-122.400439, 37.792602), '2021-03-11 23:22:17+00:00', '2015-08-01 00:00:00', 'TESLA', 0, 341),"
694,Loews Regency San Francisco - Tesla Destination,94104,2,37.792602,-122.400439,2021-03-11 23:22:17+00:00,08/01/2015,TESLA,0,341,available,"('Loews Regency San Francisco - Tesla Destination', 2, Point(-122.400439, 37.792602), '2021-03-11 23:22:17+00:00', '2015-08-01 00:00:00', 'TESLA', 0, 341),"
695,Loews Santa Monica Beach Hotel - Tesla Destination,90401,2,34.009092,-118.493067,2021-03-11 23:22:17+00:00,09/14/2012,J1772 TESLA,0,342,available,"('Loews Santa Monica Beach Hotel - Tesla Destination', 2, Point(-118.493067, 34.009092), '2021-03-11 23:22:17+00:00', '2012-09-14 00:00:00', 'J1772 TESLA', 0, 342),"
696,Lomas Santa Fe Plaza,92075,2,32.99402986,-117.2531751,2022-10-21 00:32:03+00:00,03/02/2016,J1772,2,343,available,"('Lomas Santa Fe Plaza', 2, Point(-117.2531751, 32.99402986), '2022-10-21 00:32:03+00:00', '2016-03-02 00:00:00', 'J1772', 2, 343),"
697,Lomas Santa Fe Plaza,92075,2,32.99402986,-117.2531751,2022-10-21 00:32:03+00:00,03/02/2016,J1772,2,343,available,"('Lomas Santa Fe Plaza', 2, Point(-117.2531751, 32.99402986), '2022-10-21 00:32:03+00:00', '2016-03-02 00:00:00', 'J1772', 2, 343),"
698,Long Meadow Ranch - Tesla Destination,94574,2,38.501019,-122.463145,2021-03-11 23:22:17+00:00,09/30/2019,J1772 TESLA,0,344,available,"('Long Meadow Ranch - Tesla Destination', 2, Point(-122.463145, 38.501019), '2021-03-11 23:22:17+00:00', '2019-09-30 00:00:00', 'J1772 TESLA', 0, 344),"
699,Long Meadow Ranch - Tesla Destination,94574,2,38.501019,-122.463145,2021-03-11 23:22:17+00:00,09/30/2019,J1772 TESLA,0,344,available,"('Long Meadow Ranch - Tesla Destination', 2, Point(-122.463145, 38.501019), '2021-03-11 23:22:17+00:00', '2019-09-30 00:00:00', 'J1772 TESLA', 0, 344),"
700,Los Angeles County - Arboretum,91007,2,34.145528,-118.050548,2022-08-10 13:32:10+00:00,06/01/2014,J1772,0.3,345,available,"('Los Angeles County - Arboretum', 2, Point(-118.050548, 34.145528), '2022-08-10 13:32:10+00:00', '2014-06-01 00:00:00', 'J1772', 0.3, 345),"
701,Los Angeles County - Beaches & Harbors Admin Building,90292,2,33.978698,-118.443511,2022-08-10 13:32:10+00:00,06/18/2021,J1772,0.45,346,available,"('Los Angeles County - Beaches & Harbors Admin Building', 2, Point(-118.443511, 33.978698), '2022-08-10 13:32:10+00:00', '2021-06-18 00:00:00', 'J1772', 0.45, 346),"
702,Los Angeles County - Hall of Records Lot 10,90012,2,34.055641,-118.244271,2022-08-10 13:32:10+00:00,08/01/2014,J1772,0,347,available,"('Los Angeles County - Hall of Records Lot 10', 2, Point(-118.244271, 34.055641), '2022-08-10 13:32:10+00:00', '2014-08-01 00:00:00', 'J1772', 0, 347),"
703,Los Angeles County - Hall of Records Lot 10,90012,2,34.055641,-118.244271,2022-08-10 13:32:10+00:00,08/01/2014,J1772,0,347,available,"('Los Angeles County - Hall of Records Lot 10', 2, Point(-118.244271, 34.055641), '2022-08-10 13:32:10+00:00', '2014-08-01 00:00:00', 'J1772', 0, 347),"
704,Los Angeles County Sheriff - Walnut Station,91789,2,34.028667,-117.833689,2022-08-10 13:32:10+00:00,05/21/2021,J1772,0.45,348,available,"('Los Angeles County Sheriff - Walnut Station', 2, Point(-117.833689, 34.028667), '2022-08-10 13:32:10+00:00', '2021-05-21 00:00:00', 'J1772', 0.45, 348),"
705,Los Angeles County- Carson Library,90745,2,33.8321728,-118.276761,2022-02-24 19:57:48+00:00,04/15/2020,J1772,0.45,349,available,"('Los Angeles County- Carson Library', 2, Point(-118.276761, 33.8321728), '2022-02-24 19:57:48+00:00', '2020-04-15 00:00:00', 'J1772', 0.45, 349),"
706,Los Angeles Metro - Canoga Station,91303,2,34.191637,-118.597035,2022-02-10 19:42:29+00:00,08/18/2016,J1772,1,350,available,"('Los Angeles Metro - Canoga Station', 2, Point(-118.597035, 34.191637), '2022-02-10 19:42:29+00:00', '2016-08-18 00:00:00', 'J1772', 1, 350),"
707,Los Angeles Metro - Canoga Station,91303,2,34.191637,-118.597035,2022-02-10 19:42:29+00:00,08/18/2016,J1772,1,350,available,"('Los Angeles Metro - Canoga Station', 2, Point(-118.597035, 34.191637), '2022-02-10 19:42:29+00:00', '2016-08-18 00:00:00', 'J1772', 1, 350),"
708,Los Angeles Metro - Expo Sepulveda Station,90064,2,34.0345678,-118.437913,2022-02-10 19:42:29+00:00,04/01/2019,J1772,1,351,available,"('Los Angeles Metro - Expo Sepulveda Station', 2, Point(-118.437913, 34.0345678), '2022-02-10 19:42:29+00:00', '2019-04-01 00:00:00', 'J1772', 1, 351),"
709,Los Cerritos Center - Tesla Supercharger,90703,3,33.864724,-118.091532,2021-11-04 18:37:47+00:00,09/10/2020,TESLA,0.28,352,available,"('Los Cerritos Center - Tesla Supercharger', 3, Point(-118.091532, 33.864724), '2021-11-04 18:37:47+00:00', '2020-09-10 00:00:00', 'TESLA', 0.28, 352),"
710,Los Cerritos Center - Tesla Supercharger,90703,3,33.864724,-118.091532,2021-11-04 18:37:47+00:00,09/10/2020,TESLA,0.28,352,available,"('Los Cerritos Center - Tesla Supercharger', 3, Point(-118.091532, 33.864724), '2021-11-04 18:37:47+00:00', '2020-09-10 00:00:00', 'TESLA', 0.28, 352),"
711,Los Cerritos Center - Tesla Supercharger,90703,3,33.864724,-118.091532,2021-11-04 18:37:47+00:00,09/10/2020,TESLA,0.28,352,available,"('Los Cerritos Center - Tesla Supercharger', 3, Point(-118.091532, 33.864724), '2021-11-04 18:37:47+00:00', '2020-09-10 00:00:00', 'TESLA', 0.28, 352),"
712,Los Cerritos Center - Tesla Supercharger,90703,3,33.864724,-118.091532,2021-11-04 18:37:47+00:00,09/10/2020,TESLA,0.28,352,available,"('Los Cerritos Center - Tesla Supercharger', 3, Point(-118.091532, 33.864724), '2021-11-04 18:37:47+00:00', '2020-09-10 00:00:00', 'TESLA', 0.28, 352),"
713,Luxe Rodeo Drive Hotel - Tesla Destination,90210,2,34.069033,-118.402278,2021-03-11 23:22:17+00:00,03/01/2016,TESLA,0,353,available,"('Luxe Rodeo Drive Hotel - Tesla Destination', 2, Point(-118.402278, 34.069033), '2021-03-11 23:22:17+00:00', '2016-03-01 00:00:00', 'TESLA', 0, 353),"
714,Luxe Rodeo Drive Hotel - Tesla Destination,90210,2,34.069033,-118.402278,2021-03-11 23:22:17+00:00,03/01/2016,TESLA,0,353,available,"('Luxe Rodeo Drive Hotel - Tesla Destination', 2, Point(-118.402278, 34.069033), '2021-03-11 23:22:17+00:00', '2016-03-01 00:00:00', 'TESLA', 0, 353),"
715,Luxe Rodeo Drive Hotel - Tesla Destination,90210,2,34.069033,-118.402278,2021-03-11 23:22:17+00:00,03/01/2016,TESLA,0,353,available,"('Luxe Rodeo Drive Hotel - Tesla Destination', 2, Point(-118.402278, 34.069033), '2021-03-11 23:22:17+00:00', '2016-03-01 00:00:00', 'TESLA', 0, 353),"
716,Luxe Sunset Blvd Hotel - Tesla Destination,90049,2,34.07262,-118.46865,2021-03-11 23:22:17+00:00,04/01/2015,TESLA,0,354,available,"('Luxe Sunset Blvd Hotel - Tesla Destination', 2, Point(-118.46865, 34.07262), '2021-03-11 23:22:17+00:00', '2015-04-01 00:00:00', 'TESLA', 0, 354),"
717,MacCallum House - Tesla Destination,95460,2,39.305749,-123.799248,2021-03-11 23:22:17+00:00,09/01/2017,J1772 TESLA,0,355,available,"('MacCallum House - Tesla Destination', 2, Point(-123.799248, 39.305749), '2021-03-11 23:22:17+00:00', '2017-09-01 00:00:00', 'J1772 TESLA', 0, 355),"
718,Madson-MOB Citracado,92029,2,33.1131741,-117.1208647,2022-10-21 00:32:03+00:00,09/06/2021,J1772,2,356,available,"('Madson-MOB Citracado', 2, Point(-117.1208647, 33.1131741), '2022-10-21 00:32:03+00:00', '2021-09-06 00:00:00', 'J1772', 2, 356),"
719,Main Street Cupertino - Tesla Supercharger,95014,3,37.324431,-122.009041,2021-11-04 18:37:47+00:00,07/23/2018,TESLA,0.28,357,available,"('Main Street Cupertino - Tesla Supercharger', 3, Point(-122.009041, 37.324431), '2021-11-04 18:37:47+00:00', '2018-07-23 00:00:00', 'TESLA', 0.28, 357),"
720,Main Street Cupertino - Tesla Supercharger,95014,3,37.324431,-122.009041,2021-11-04 18:37:47+00:00,07/23/2018,TESLA,0.28,357,available,"('Main Street Cupertino - Tesla Supercharger', 3, Point(-122.009041, 37.324431), '2021-11-04 18:37:47+00:00', '2018-07-23 00:00:00', 'TESLA', 0.28, 357),"
721,Malibu Creek State Park,91302,2,34.104235,-118.711535,2022-02-10 19:42:29+00:00,07/16/2013,J1772,0,358,available,"('Malibu Creek State Park', 2, Point(-118.711535, 34.104235), '2022-02-10 19:42:29+00:00', '2013-07-16 00:00:00', 'J1772', 0, 358),"
722,Manchester Financial Fifth Ave,92103,2,32.7319608,-117.1606582,2022-10-21 00:32:03+00:00,09/07/2021,J1772,5,359,available,"('Manchester Financial Fifth Ave', 2, Point(-117.1606582, 32.7319608), '2022-10-21 00:32:03+00:00', '2021-09-07 00:00:00', 'J1772', 5, 359),"
723,Marina del Rey Marriott - Tesla Destination,90292,2,33.98174,-118.459902,2021-03-11 23:22:17+00:00,08/01/2015,TESLA,0,360,available,"('Marina del Rey Marriott - Tesla Destination', 2, Point(-118.459902, 33.98174), '2021-03-11 23:22:17+00:00', '2015-08-01 00:00:00', 'TESLA', 0, 360),"
724,Marina del Rey Marriott - Tesla Destination,90292,2,33.98174,-118.459902,2021-03-11 23:22:17+00:00,08/01/2015,TESLA,0,360,available,"('Marina del Rey Marriott - Tesla Destination', 2, Point(-118.459902, 33.98174), '2021-03-11 23:22:17+00:00', '2015-08-01 00:00:00', 'TESLA', 0, 360),"
725,Marina del Rey Marriott - Tesla Destination,90292,2,33.98174,-118.459902,2021-03-11 23:22:17+00:00,08/01/2015,TESLA,0,360,available,"('Marina del Rey Marriott - Tesla Destination', 2, Point(-118.459902, 33.98174), '2021-03-11 23:22:17+00:00', '2015-08-01 00:00:00', 'TESLA', 0, 360),"
726,Marina Park 1,90292,2,33.983421,-118.4327991,2022-10-21 00:32:03+00:00,09/08/2021,J1772,5,361,available,"('Marina Park 1', 2, Point(-118.4327991, 33.983421), '2022-10-21 00:32:03+00:00', '2021-09-08 00:00:00', 'J1772', 5, 361),"
727,Mark Day School,94903,2,38.007147,-122.554769,2022-02-10 19:42:29+00:00,03/09/2013,J1772,0,362,available,"('Mark Day School', 2, Point(-122.554769, 38.007147), '2022-02-10 19:42:29+00:00', '2013-03-09 00:00:00', 'J1772', 0, 362),"
728,Marriott Riverside at the Convention Center - Tesla Destination,92501,2,33.985977,-117.372784,2021-03-11 23:22:17+00:00,06/01/2015,J1772 TESLA,0,363,available,"('Marriott Riverside at the Convention Center - Tesla Destination', 2, Point(-117.372784, 33.985977), '2021-03-11 23:22:17+00:00', '2015-06-01 00:00:00', 'J1772 TESLA', 0, 363),"
729,Marriott Riverside at the Convention Center - Tesla Destination,92501,2,33.985977,-117.372784,2021-03-11 23:22:17+00:00,06/01/2015,J1772 TESLA,0,363,available,"('Marriott Riverside at the Convention Center - Tesla Destination', 2, Point(-117.372784, 33.985977), '2021-03-11 23:22:17+00:00', '2015-06-01 00:00:00', 'J1772 TESLA', 0, 363),"
730,Marriott Riverside at the Convention Center - Tesla Destination,92501,2,33.985977,-117.372784,2021-03-11 23:22:17+00:00,06/01/2015,J1772 TESLA,0,363,available,"('Marriott Riverside at the Convention Center - Tesla Destination', 2, Point(-117.372784, 33.985977), '2021-03-11 23:22:17+00:00', '2015-06-01 00:00:00', 'J1772 TESLA', 0, 363),"
731,Marriott''s Timber Lodge - Tesla Destination,96150,2,38.957597,-119.942903,2021-03-11 23:22:17+00:00,03/01/2017,J1772 TESLA,0,364,available,"('Marriott''s Timber Lodge - Tesla Destination', 2, Point(-119.942903, 38.957597), '2021-03-11 23:22:17+00:00', '2017-03-01 00:00:00', 'J1772 TESLA', 0, 364),"
732,Mauritson Wines - Tesla Destination,95448,2,38.650524,-122.911949,2021-03-11 23:22:17+00:00,03/01/2019,TESLA,0,365,available,"('Mauritson Wines - Tesla Destination', 2, Point(-122.911949, 38.650524), '2021-03-11 23:22:17+00:00', '2019-03-01 00:00:00', 'TESLA', 0, 365),"
733,Mauritson Wines - Tesla Destination,95448,2,38.650524,-122.911949,2021-03-11 23:22:17+00:00,03/01/2019,TESLA,0,365,available,"('Mauritson Wines - Tesla Destination', 2, Point(-122.911949, 38.650524), '2021-03-11 23:22:17+00:00', '2019-03-01 00:00:00', 'TESLA', 0, 365),"
734,McNair High School,95210,2,38.039516,-121.297808,2022-02-10 19:42:29+00:00,06/20/2016,J1772,0.59,366,available,"('McNair High School', 2, Point(-121.297808, 38.039516), '2022-02-10 19:42:29+00:00', '2016-06-20 00:00:00', 'J1772', 0.59, 366),"
735,Meadowood - Tesla Destination,94574,2,38.522748,-122.466328,2021-03-11 23:22:17+00:00,06/01/2015,TESLA,0,367,available,"('Meadowood - Tesla Destination', 2, Point(-122.466328, 38.522748), '2021-03-11 23:22:17+00:00', '2015-06-01 00:00:00', 'TESLA', 0, 367),"
736,Meadowood - Tesla Destination,94574,2,38.522748,-122.466328,2021-03-11 23:22:17+00:00,06/01/2015,TESLA,0,367,available,"('Meadowood - Tesla Destination', 2, Point(-122.466328, 38.522748), '2021-03-11 23:22:17+00:00', '2015-06-01 00:00:00', 'TESLA', 0, 367),"
737,Meadowood - Tesla Destination,94574,2,38.522748,-122.466328,2021-03-11 23:22:17+00:00,06/01/2015,TESLA,0,367,available,"('Meadowood - Tesla Destination', 2, Point(-122.466328, 38.522748), '2021-03-11 23:22:17+00:00', '2015-06-01 00:00:00', 'TESLA', 0, 367),"
738,Melka Estate & Winery - Tesla Destination,94574,2,38.52672,-122.482244,2021-03-11 23:22:17+00:00,03/01/2019,TESLA,0,368,available,"('Melka Estate & Winery - Tesla Destination', 2, Point(-122.482244, 38.52672), '2021-03-11 23:22:17+00:00', '2019-03-01 00:00:00', 'TESLA', 0, 368),"
739,Melka Estate & Winery - Tesla Destination,94574,2,38.52672,-122.482244,2021-03-11 23:22:17+00:00,03/01/2019,TESLA,0,368,available,"('Melka Estate & Winery - Tesla Destination', 2, Point(-122.482244, 38.52672), '2021-03-11 23:22:17+00:00', '2019-03-01 00:00:00', 'TESLA', 0, 368),"
740,Mending Wall Winery - Tesla Destination,94574,2,38.556067,-122.499891,2021-03-11 23:22:17+00:00,07/01/2015,TESLA,0,369,available,"('Mending Wall Winery - Tesla Destination', 2, Point(-122.499891, 38.556067), '2021-03-11 23:22:17+00:00', '2015-07-01 00:00:00', 'TESLA', 0, 369),"
741,Mending Wall Winery - Tesla Destination,94574,2,38.556067,-122.499891,2021-03-11 23:22:17+00:00,07/01/2015,TESLA,0,369,available,"('Mending Wall Winery - Tesla Destination', 2, Point(-122.499891, 38.556067), '2021-03-11 23:22:17+00:00', '2015-07-01 00:00:00', 'TESLA', 0, 369),"
742,Mending Wall Winery - Tesla Destination,94574,2,38.556067,-122.499891,2021-03-11 23:22:17+00:00,07/01/2015,TESLA,0,369,available,"('Mending Wall Winery - Tesla Destination', 2, Point(-122.499891, 38.556067), '2021-03-11 23:22:17+00:00', '2015-07-01 00:00:00', 'TESLA', 0, 369),"
743,Mercedes Fairfield,94533,2,38.242091,-122.084677,2022-02-10 19:42:29+00:00,07/09/2020,J1772,0,370,available,"('Mercedes Fairfield', 2, Point(-122.084677, 38.242091), '2022-02-10 19:42:29+00:00', '2020-07-09 00:00:00', 'J1772', 0, 370),"
744,Mercedes Fairfield,94533,2,38.242091,-122.084677,2022-02-10 19:42:29+00:00,07/09/2020,J1772,0,370,available,"('Mercedes Fairfield', 2, Point(-122.084677, 38.242091), '2022-02-10 19:42:29+00:00', '2020-07-09 00:00:00', 'J1772', 0, 370),"
745,Met Lofts Parking Garage - Tesla Destination,90015,2,34.043011,-118.263554,2021-03-11 23:22:17+00:00,08/01/2015,TESLA,0,371,available,"('Met Lofts Parking Garage - Tesla Destination', 2, Point(-118.263554, 34.043011), '2021-03-11 23:22:17+00:00', '2015-08-01 00:00:00', 'TESLA', 0, 371),"
746,Michael David Winery of Sonoma - Tesla Destination,95441,2,38.741824,-122.9582867,2021-03-11 23:22:17+00:00,03/01/2019,J1772 TESLA,0,372,available,"('Michael David Winery of Sonoma - Tesla Destination', 2, Point(-122.9582867, 38.741824), '2021-03-11 23:22:17+00:00', '2019-03-01 00:00:00', 'J1772 TESLA', 0, 372),"
747,Milan Capital Management,91606,2,34.187004,-118.395935,2022-10-05 22:55:39+00:00,07/31/2018,J1772,0.59,373,available,"('Milan Capital Management', 2, Point(-118.395935, 34.187004), '2022-10-05 22:55:39+00:00', '2018-07-31 00:00:00', 'J1772', 0.59, 373),"
748,Milan Capital Management,91606,2,34.187004,-118.395935,2022-10-05 22:55:39+00:00,07/31/2018,J1772,0.59,373,available,"('Milan Capital Management', 2, Point(-118.395935, 34.187004), '2022-10-05 22:55:39+00:00', '2018-07-31 00:00:00', 'J1772', 0.59, 373),"
